image,split,symbol,timeframe,start_ts,end_ts,bars,img_w,img_h,y_head_and_shoulders,p_head_and_shoulders,lf_votes_head_and_shoulders,lf_total_head_and_shoulders,head_and_shoulders_cnt,head_and_shoulders_confirmed_cnt,y_inverse_head_and_shoulders,p_inverse_head_and_shoulders,lf_votes_inverse_head_and_shoulders,lf_total_inverse_head_and_shoulders,inverse_head_and_shoulders_cnt,inverse_head_and_shoulders_confirmed_cnt,p_double_top,lf_votes_double_top,lf_total_double_top,y_double_top,double_top_cnt,double_top_confirmed_cnt,p_double_bottom,lf_votes_double_bottom,lf_total_double_bottom,y_double_bottom,double_bottom_cnt,double_bottom_confirmed_cnt,y_descending_triangle,p_descending_triangle,lf_votes_descending_triangle,lf_total_descending_triangle,descending_triangle_cnt,descending_triangle_confirmed_cnt
ETH-USD_1h_1723622400_1724194800_42.png,train,ETH-USD,1h,2024-08-14T08:00:00+00:00,2024-08-20T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1723766400_1724338800_42.png,train,ETH-USD,1h,2024-08-16T00:00:00+00:00,2024-08-22T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1723910400_1724482800_42.png,train,ETH-USD,1h,2024-08-17T16:00:00+00:00,2024-08-24T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1724054400_1724626800_42.png,train,ETH-USD,1h,2024-08-19T08:00:00+00:00,2024-08-25T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1724198400_1724770800_42.png,train,ETH-USD,1h,2024-08-21T00:00:00+00:00,2024-08-27T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1724342400_1724914800_42.png,train,ETH-USD,1h,2024-08-22T16:00:00+00:00,2024-08-29T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1724486400_1725058800_42.png,train,ETH-USD,1h,2024-08-24T08:00:00+00:00,2024-08-30T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1724630400_1725202800_42.png,train,ETH-USD,1h,2024-08-26T00:00:00+00:00,2024-09-01T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1724774400_1725346800_42.png,train,ETH-USD,1h,2024-08-27T16:00:00+00:00,2024-09-03T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1724918400_1725490800_42.png,train,ETH-USD,1h,2024-08-29T08:00:00+00:00,2024-09-04T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1725062400_1725634800_42.png,train,ETH-USD,1h,2024-08-31T00:00:00+00:00,2024-09-06T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1725206400_1725778800_42.png,train,ETH-USD,1h,2024-09-01T16:00:00+00:00,2024-09-08T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1725350400_1725922800_42.png,train,ETH-USD,1h,2024-09-03T08:00:00+00:00,2024-09-09T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1725494400_1726066800_42.png,train,ETH-USD,1h,2024-09-05T00:00:00+00:00,2024-09-11T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1725638400_1726210800_42.png,train,ETH-USD,1h,2024-09-06T16:00:00+00:00,2024-09-13T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1725782400_1726354800_42.png,train,ETH-USD,1h,2024-09-08T08:00:00+00:00,2024-09-14T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1725926400_1726498800_42.png,train,ETH-USD,1h,2024-09-10T00:00:00+00:00,2024-09-16T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1726070400_1726642800_42.png,train,ETH-USD,1h,2024-09-11T16:00:00+00:00,2024-09-18T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1726214400_1726786800_42.png,train,ETH-USD,1h,2024-09-13T08:00:00+00:00,2024-09-19T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,1.0,6,6,1,1,1,0,,,,0,0
ETH-USD_1h_1726358400_1726930800_42.png,train,ETH-USD,1h,2024-09-15T00:00:00+00:00,2024-09-21T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,1.0,6,6,1,1,1,0,,,,0,0
ETH-USD_1h_1726502400_1727074800_42.png,train,ETH-USD,1h,2024-09-16T16:00:00+00:00,2024-09-23T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1726646400_1727218800_42.png,train,ETH-USD,1h,2024-09-18T08:00:00+00:00,2024-09-24T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1726790400_1727362800_42.png,train,ETH-USD,1h,2024-09-20T00:00:00+00:00,2024-09-26T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1726934400_1727506800_42.png,train,ETH-USD,1h,2024-09-21T16:00:00+00:00,2024-09-28T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1727078400_1727650800_42.png,train,ETH-USD,1h,2024-09-23T08:00:00+00:00,2024-09-29T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1727222400_1727794800_42.png,train,ETH-USD,1h,2024-09-25T00:00:00+00:00,2024-10-01T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,1,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1727366400_1727938800_42.png,train,ETH-USD,1h,2024-09-26T16:00:00+00:00,2024-10-03T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,1.0,6,6,1,1,1,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1727510400_1728082800_42.png,train,ETH-USD,1h,2024-09-28T08:00:00+00:00,2024-10-04T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,1.0,6,6,1,1,1,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1727654400_1728226800_42.png,train,ETH-USD,1h,2024-09-30T00:00:00+00:00,2024-10-06T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,1.0,6,6,1,1,1,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1727798400_1728370800_42.png,train,ETH-USD,1h,2024-10-01T16:00:00+00:00,2024-10-08T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1727942400_1728514800_42.png,train,ETH-USD,1h,2024-10-03T08:00:00+00:00,2024-10-09T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1728086400_1728658800_42.png,train,ETH-USD,1h,2024-10-05T00:00:00+00:00,2024-10-11T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1728230400_1728802800_42.png,train,ETH-USD,1h,2024-10-06T16:00:00+00:00,2024-10-13T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1728374400_1728946800_42.png,train,ETH-USD,1h,2024-10-08T08:00:00+00:00,2024-10-14T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,1.0,6,6,1,1,1,0,,,,0,0
ETH-USD_1h_1728518400_1729090800_42.png,train,ETH-USD,1h,2024-10-10T00:00:00+00:00,2024-10-16T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,10,12,-1,2,1,0,,,,0,0
ETH-USD_1h_1728662400_1729234800_42.png,train,ETH-USD,1h,2024-10-11T16:00:00+00:00,2024-10-18T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,8,12,-1,4,0,0.6667,8,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1728806400_1729378800_42.png,train,ETH-USD,1h,2024-10-13T08:00:00+00:00,2024-10-19T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1728950400_1729522800_42.png,train,ETH-USD,1h,2024-10-15T00:00:00+00:00,2024-10-21T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1729094400_1729666800_42.png,train,ETH-USD,1h,2024-10-16T16:00:00+00:00,2024-10-23T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1729238400_1729810800_42.png,train,ETH-USD,1h,2024-10-18T08:00:00+00:00,2024-10-24T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1729382400_1729954800_42.png,train,ETH-USD,1h,2024-10-20T00:00:00+00:00,2024-10-26T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.9167,11,12,1,2,2,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1729526400_1730098800_42.png,train,ETH-USD,1h,2024-10-21T16:00:00+00:00,2024-10-28T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,2,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1729670400_1730242800_42.png,train,ETH-USD,1h,2024-10-23T08:00:00+00:00,2024-10-29T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,1,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1729814400_1730386800_42.png,train,ETH-USD,1h,2024-10-25T00:00:00+00:00,2024-10-31T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1729958400_1730530800_42.png,train,ETH-USD,1h,2024-10-26T16:00:00+00:00,2024-11-02T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1730102400_1730674800_42.png,train,ETH-USD,1h,2024-10-28T08:00:00+00:00,2024-11-03T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1730246400_1730818800_42.png,train,ETH-USD,1h,2024-10-30T00:00:00+00:00,2024-11-05T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1730390400_1730962800_42.png,train,ETH-USD,1h,2024-10-31T16:00:00+00:00,2024-11-07T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1730534400_1731106800_42.png,train,ETH-USD,1h,2024-11-02T08:00:00+00:00,2024-11-08T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1730678400_1731250800_42.png,train,ETH-USD,1h,2024-11-04T00:00:00+00:00,2024-11-10T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1730822400_1731394800_42.png,train,ETH-USD,1h,2024-11-05T16:00:00+00:00,2024-11-12T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1730966400_1731538800_42.png,train,ETH-USD,1h,2024-11-07T08:00:00+00:00,2024-11-13T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1731110400_1731682800_42.png,train,ETH-USD,1h,2024-11-09T00:00:00+00:00,2024-11-15T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1731254400_1731826800_42.png,train,ETH-USD,1h,2024-11-10T16:00:00+00:00,2024-11-17T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1731398400_1731970800_42.png,train,ETH-USD,1h,2024-11-12T08:00:00+00:00,2024-11-18T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1731542400_1732114800_42.png,train,ETH-USD,1h,2024-11-14T00:00:00+00:00,2024-11-20T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1731686400_1732258800_42.png,train,ETH-USD,1h,2024-11-15T16:00:00+00:00,2024-11-22T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1731830400_1732402800_42.png,train,ETH-USD,1h,2024-11-17T08:00:00+00:00,2024-11-23T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.75,9,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1731974400_1732546800_42.png,train,ETH-USD,1h,2024-11-19T00:00:00+00:00,2024-11-25T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1732118400_1732690800_42.png,train,ETH-USD,1h,2024-11-20T16:00:00+00:00,2024-11-27T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1732262400_1732834800_42.png,train,ETH-USD,1h,2024-11-22T08:00:00+00:00,2024-11-28T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1732406400_1732978800_42.png,train,ETH-USD,1h,2024-11-24T00:00:00+00:00,2024-11-30T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.6667,8,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1732550400_1733122800_42.png,train,ETH-USD,1h,2024-11-25T16:00:00+00:00,2024-12-02T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1732694400_1733266800_42.png,train,ETH-USD,1h,2024-11-27T08:00:00+00:00,2024-12-03T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1732838400_1733410800_42.png,train,ETH-USD,1h,2024-11-29T00:00:00+00:00,2024-12-05T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1732982400_1733554800_42.png,train,ETH-USD,1h,2024-11-30T16:00:00+00:00,2024-12-07T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1733126400_1733698800_42.png,train,ETH-USD,1h,2024-12-02T08:00:00+00:00,2024-12-08T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1733270400_1733842800_42.png,train,ETH-USD,1h,2024-12-04T00:00:00+00:00,2024-12-10T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1733414400_1733986800_42.png,train,ETH-USD,1h,2024-12-05T16:00:00+00:00,2024-12-12T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1733558400_1734130800_42.png,train,ETH-USD,1h,2024-12-07T08:00:00+00:00,2024-12-13T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1733702400_1734274800_42.png,train,ETH-USD,1h,2024-12-09T00:00:00+00:00,2024-12-15T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1733846400_1734418800_42.png,train,ETH-USD,1h,2024-12-10T16:00:00+00:00,2024-12-17T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,1.0,6,6,1,1,1,0,,,,0,0
ETH-USD_1h_1733990400_1734562800_42.png,train,ETH-USD,1h,2024-12-12T08:00:00+00:00,2024-12-18T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,1.0,6,6,1,1,1,0,,,,0,0
ETH-USD_1h_1734134400_1734706800_42.png,train,ETH-USD,1h,2024-12-14T00:00:00+00:00,2024-12-20T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,1.0,6,6,1,1,1,0,,,,0,0
ETH-USD_1h_1734278400_1734850800_42.png,train,ETH-USD,1h,2024-12-15T16:00:00+00:00,2024-12-22T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1734422400_1734994800_42.png,train,ETH-USD,1h,2024-12-17T08:00:00+00:00,2024-12-23T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1734566400_1735138800_42.png,train,ETH-USD,1h,2024-12-19T00:00:00+00:00,2024-12-25T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1734710400_1735282800_42.png,train,ETH-USD,1h,2024-12-20T16:00:00+00:00,2024-12-27T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1734854400_1735426800_42.png,train,ETH-USD,1h,2024-12-22T08:00:00+00:00,2024-12-28T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,2,0,1,,,,1,1
ETH-USD_1h_1734998400_1735570800_42.png,train,ETH-USD,1h,2024-12-24T00:00:00+00:00,2024-12-30T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.9167,11,12,1,2,1,0,,,,0,0
ETH-USD_1h_1735142400_1735714800_42.png,train,ETH-USD,1h,2024-12-25T16:00:00+00:00,2025-01-01T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1735286400_1735858800_42.png,train,ETH-USD,1h,2024-12-27T08:00:00+00:00,2025-01-02T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,10,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1735430400_1736002800_42.png,train,ETH-USD,1h,2024-12-29T00:00:00+00:00,2025-01-04T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,0,0.9167,11,12,1,2,1,0,,,,0,0
ETH-USD_1h_1735574400_1736146800_42.png,train,ETH-USD,1h,2024-12-30T16:00:00+00:00,2025-01-06T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,8,12,-1,4,0,0.8333,10,12,-1,3,1,0,,,,0,0
ETH-USD_1h_1735718400_1736290800_42.png,train,ETH-USD,1h,2025-01-01T08:00:00+00:00,2025-01-07T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1735862400_1736434800_42.png,train,ETH-USD,1h,2025-01-03T00:00:00+00:00,2025-01-09T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1736006400_1736578800_42.png,train,ETH-USD,1h,2025-01-04T16:00:00+00:00,2025-01-11T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,5,6,-1,1,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1736150400_1736722800_42.png,train,ETH-USD,1h,2025-01-06T08:00:00+00:00,2025-01-12T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1736294400_1736866800_42.png,train,ETH-USD,1h,2025-01-08T00:00:00+00:00,2025-01-14T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.75,9,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1736438400_1737010800_42.png,train,ETH-USD,1h,2025-01-09T16:00:00+00:00,2025-01-16T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.6667,4,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1736582400_1737154800_42.png,train,ETH-USD,1h,2025-01-11T08:00:00+00:00,2025-01-17T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.0,0,0,0,0,0,0,,,,0,0
ETH-USD_1h_1736726400_1737298800_42.png,train,ETH-USD,1h,2025-01-13T00:00:00+00:00,2025-01-19T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,3,1,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1736870400_1737442800_42.png,train,ETH-USD,1h,2025-01-14T16:00:00+00:00,2025-01-21T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1737014400_1737586800_42.png,train,ETH-USD,1h,2025-01-16T08:00:00+00:00,2025-01-22T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,3,0,0.8333,5,6,-1,1,0,1,,,,2,2
ETH-USD_1h_1737158400_1737730800_42.png,train,ETH-USD,1h,2025-01-18T00:00:00+00:00,2025-01-24T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,4,0,0.8333,10,12,-1,3,0,0,,,,0,0
ETH-USD_1h_1737302400_1737874800_42.png,train,ETH-USD,1h,2025-01-19T16:00:00+00:00,2025-01-26T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.8333,10,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1737446400_1738018800_42.png,train,ETH-USD,1h,2025-01-21T08:00:00+00:00,2025-01-27T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,10,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1737590400_1738162800_42.png,train,ETH-USD,1h,2025-01-23T00:00:00+00:00,2025-01-29T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,8,12,-1,4,0,0.75,9,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1737734400_1738306800_42.png,train,ETH-USD,1h,2025-01-24T16:00:00+00:00,2025-01-31T07:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,4,0,0.75,9,12,-1,2,0,0,,,,0,0
ETH-USD_1h_1737878400_1738450800_42.png,train,ETH-USD,1h,2025-01-26T08:00:00+00:00,2025-02-01T23:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.75,9,12,-1,2,0,0.8333,5,6,-1,1,0,0,,,,0,0
ETH-USD_1h_1738022400_1738594800_42.png,train,ETH-USD,1h,2025-01-28T00:00:00+00:00,2025-02-03T15:00:00+00:00,160,960,640,0,,,,0,0,0,,,,0,0,0.6667,4,6,-1,1,0,0.0,0,0,0,0,0,0,,,,0,0
